t,res_kind,mkind,ref_b_x,ref_b_y,ref_b_yaw,contra_b,raw_x,raw_y,raw_yaw,chosen_x,chosen_y,chosen_yaw,ref_a_x,ref_a_y,ref_a_yaw,contra_a,resid_to_ref,reloc_x,reloc_y,reloc_yaw,prior_x,prior_y,prior_yaw
1787424946.860,full,ok,-0.2757,2.4296,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4295,-0.0370,0,0.0003,,,,-0.2755,2.4296,-0.0370
1787424946.980,full,ok,-0.2756,2.4295,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0002,,,,-0.2755,2.4294,-0.0370
1787424947.098,full,ok,-0.2756,2.4294,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0001,,,,-0.2755,2.4293,-0.0370
1787424947.235,full,ok,-0.2756,2.4293,-0.0370,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2760,2.4315,-0.0375,0,0.0043,,,,-0.2756,2.4292,-0.0369
1787424947.316,full,ok,-0.2760,2.4315,-0.0375,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4304,-0.0372,0,0.0022,,,,-0.2755,2.4291,-0.0369
1787424947.369,full,ok,-0.2758,2.4304,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4298,-0.0371,0,0.0011,,,,-0.2759,2.4305,-0.0372
1787424947.439,full,ok,-0.2757,2.4298,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4296,-0.0370,0,0.0006,,,,-0.2759,2.4305,-0.0372
1787424947.514,full,ok,-0.2756,2.4296,-0.0370,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2760,2.4316,-0.0376,0,0.0041,,,,-0.2757,2.4300,-0.0371
1787424947.556,full,ok,-0.2760,2.4316,-0.0376,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4304,-0.0373,0,0.0023,,,,-0.2762,2.4312,-0.0376
1787424947.621,full,ok,-0.2758,2.4304,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4320,-0.0377,0,0.0032,,,,-0.2762,2.4312,-0.0376
1787424947.696,full,ok,-0.2761,2.4320,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0028,,,,-0.2759,2.4306,-0.0372
1787424947.776,full,ok,-0.2759,2.4307,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4321,-0.0377,0,0.0030,,,,-0.2759,2.4308,-0.0373
1787424947.927,full,ok,-0.2762,2.4321,-0.0377,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4328,-0.0379,0,0.0015,,,,-0.2763,2.4319,-0.0377
1787424948.046,full,ok,-0.2763,2.4328,-0.0379,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4332,-0.0380,0,0.0007,,,,-0.2763,2.4320,-0.0377
1787424948.179,full,ok,-0.2764,2.4332,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4334,-0.0380,0,0.0004,,,,-0.2765,2.4332,-0.0380
1787424948.250,full,ok,-0.2764,2.4334,-0.0380,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4313,-0.0375,0,0.0042,,,,-0.2765,2.4332,-0.0380
1787424948.306,full,ok,-0.2760,2.4313,-0.0375,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4325,-0.0378,0,0.0023,,,,-0.2765,2.4335,-0.0381
1787424948.400,full,ok,-0.2762,2.4325,-0.0378,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4330,-0.0379,0,0.0011,,,,-0.2762,2.4325,-0.0378
1787424948.529,full,ok,-0.2763,2.4330,-0.0379,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4333,-0.0380,0,0.0006,,,,-0.2764,2.4330,-0.0380
1787424948.597,full,ok,-0.2764,2.4333,-0.0380,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4313,-0.0375,0,0.0041,,,,-0.2764,2.4331,-0.0380
1787424948.663,full,ok,-0.2760,2.4313,-0.0375,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4303,-0.0372,0,0.0020,,,,-0.2759,2.4317,-0.0375
1787424948.788,full,ok,-0.2758,2.4303,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4298,-0.0371,0,0.0010,,,,-0.2756,2.4307,-0.0373
1787424948.959,full,ok,-0.2757,2.4298,-0.0371,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4317,-0.0376,0,0.0039,,,,-0.2755,2.4300,-0.0371
1787424949.096,full,ok,-0.2761,2.4317,-0.0376,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4305,-0.0373,0,0.0024,,,,-0.2763,2.4319,-0.0377
1787424949.238,full,ok,-0.2758,2.4305,-0.0373,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4299,-0.0371,0,0.0012,,,,-0.2757,2.4306,-0.0372
1787424949.394,full,ok,-0.2757,2.4299,-0.0371,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4317,-0.0376,0,0.0038,,,,-0.2756,2.4299,-0.0371
1787424949.452,full,ok,-0.2761,2.4317,-0.0376,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4305,-0.0373,0,0.0025,,,,-0.2756,2.4299,-0.0371
1787424949.571,full,ok,-0.2758,2.4305,-0.0373,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4299,-0.0371,0,0.0012,,,,-0.2759,2.4307,-0.0373
1787424949.689,full,ok,-0.2757,2.4299,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4296,-0.0370,0,0.0006,,,,-0.2756,2.4300,-0.0371
1787424949.777,full,ok,-0.2756,2.4296,-0.0370,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4316,-0.0376,0,0.0041,,,,-0.2756,2.4296,-0.0370
1787424949.875,full,ok,-0.2761,2.4316,-0.0376,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4326,-0.0378,0,0.0020,,,,-0.2762,2.4314,-0.0376
1787424950.026,full,ok,-0.2763,2.4326,-0.0378,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4331,-0.0380,0,0.0010,,,,-0.2764,2.4324,-0.0378
1787424950.114,full,ok,-0.2764,2.4331,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4333,-0.0380,0,0.0005,,,,-0.2765,2.4325,-0.0378
1787424950.195,full,ok,-0.2764,2.4333,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4335,-0.0381,0,0.0003,,,,-0.2765,2.4333,-0.0380
1787424950.289,full,ok,-0.2764,2.4335,-0.0381,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4335,-0.0381,0,0.0001,,,,-0.2765,2.4335,-0.0381
1787424950.370,full,ok,-0.2764,2.4335,-0.0381,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4314,-0.0375,0,0.0043,,,,-0.2765,2.4336,-0.0381
1787424950.489,full,ok,-0.2760,2.4314,-0.0375,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4325,-0.0378,0,0.0022,,,,-0.2759,2.4318,-0.0375
1787424950.608,full,ok,-0.2762,2.4325,-0.0378,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4330,-0.0379,0,0.0011,,,,-0.2763,2.4327,-0.0379
1787424950.728,full,ok,-0.2763,2.4330,-0.0379,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4333,-0.0380,0,0.0006,,,,-0.2764,2.4332,-0.0380
1787424950.773,full,ok,-0.2764,2.4333,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4334,-0.0381,0,0.0003,,,,-0.2764,2.4333,-0.0380
1787424950.852,full,ok,-0.2764,2.4334,-0.0381,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4335,-0.0381,0,0.0001,,,,-0.2764,2.4333,-0.0380
1787424950.904,full,ok,-0.2764,2.4335,-0.0381,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4314,-0.0375,0,0.0043,,,,-0.2765,2.4335,-0.0381
1787424951.004,full,ok,-0.2760,2.4314,-0.0375,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4325,-0.0378,0,0.0022,,,,-0.2759,2.4320,-0.0376
1787424951.064,full,ok,-0.2762,2.4325,-0.0378,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4309,-0.0374,0,0.0033,,,,-0.2763,2.4327,-0.0379
1787424951.196,full,ok,-0.2759,2.4309,-0.0374,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4301,-0.0372,0,0.0016,,,,-0.2758,2.4314,-0.0374
1787424951.247,full,ok,-0.2757,2.4301,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4297,-0.0371,0,0.0008,,,,-0.2756,2.4304,-0.0372
1787424951.357,full,ok,-0.2757,2.4297,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4295,-0.0370,0,0.0004,,,,-0.2755,2.4299,-0.0371
1787424951.469,full,ok,-0.2756,2.4295,-0.0370,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2760,2.4315,-0.0376,0,0.0042,,,,-0.2755,2.4296,-0.0370
1787424951.516,full,ok,-0.2760,2.4315,-0.0376,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4304,-0.0373,0,0.0023,,,,-0.2755,2.4296,-0.0370
1787424951.609,full,ok,-0.2758,2.4304,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4320,-0.0377,0,0.0032,,,,-0.2758,2.4306,-0.0372
1787424951.723,full,ok,-0.2761,2.4320,-0.0377,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4328,-0.0379,0,0.0016,,,,-0.2763,2.4318,-0.0377
1787424951.777,full,ok,-0.2763,2.4328,-0.0379,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4310,-0.0374,0,0.0036,,,,-0.2763,2.4318,-0.0377
1787424951.844,full,ok,-0.2759,2.4310,-0.0374,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4323,-0.0378,0,0.0026,,,,-0.2763,2.4318,-0.0377
1787424951.962,full,ok,-0.2762,2.4323,-0.0378,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4329,-0.0379,0,0.0013,,,,-0.2763,2.4322,-0.0378
1787424952.095,full,ok,-0.2763,2.4329,-0.0379,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4333,-0.0380,0,0.0006,,,,-0.2764,2.4328,-0.0379
1787424952.221,full,ok,-0.2764,2.4333,-0.0380,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4313,-0.0375,0,0.0040,,,,-0.2765,2.4332,-0.0380
1787424952.307,full,ok,-0.2760,2.4313,-0.0375,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4303,-0.0372,0,0.0020,,,,-0.2765,2.4334,-0.0380
1787424952.333,full,ok,-0.2758,2.4303,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4298,-0.0371,0,0.0010,,,,-0.2765,2.4334,-0.0380
1787424952.406,full,ok,-0.2757,2.4298,-0.0371,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4317,-0.0376,0,0.0039,,,,-0.2756,2.4304,-0.0372
1787424952.476,full,ok,-0.2761,2.4317,-0.0376,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4305,-0.0373,0,0.0024,,,,-0.2761,2.4313,-0.0376
1787424952.549,full,ok,-0.2758,2.4305,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4320,-0.0377,0,0.0031,,,,-0.2761,2.4313,-0.0376
1787424952.606,full,ok,-0.2761,2.4320,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0028,,,,-0.2758,2.4305,-0.0372
1787424952.666,full,ok,-0.2759,2.4307,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4321,-0.0377,0,0.0030,,,,-0.2758,2.4308,-0.0373
1787424952.731,full,ok,-0.2762,2.4321,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0029,,,,-0.2758,2.4308,-0.0373
1787424952.864,full,ok,-0.2759,2.4307,-0.0373,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4300,-0.0371,0,0.0014,,,,-0.2758,2.4309,-0.0373
1787424952.977,full,ok,-0.2757,2.4300,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4297,-0.0371,0,0.0007,,,,-0.2756,2.4301,-0.0371
1787424953.046,full,ok,-0.2757,2.4297,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4295,-0.0370,0,0.0004,,,,-0.2756,2.4301,-0.0371
1787424953.124,full,ok,-0.2756,2.4295,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0002,,,,-0.2755,2.4297,-0.0370
1787424953.249,full,ok,-0.2756,2.4294,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0001,,,,-0.2755,2.4295,-0.0370
1787424953.298,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2755,2.4293,-0.0370
1787424953.371,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424953.430,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424953.512,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424953.630,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424953.698,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4290,-0.0369
1787424953.781,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424953.886,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424953.955,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424954.006,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424954.084,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424954.141,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424954.204,full,ok,-0.2756,2.4293,-0.0370,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2760,2.4314,-0.0375,0,0.0044,,,,-0.2756,2.4292,-0.0369
1787424954.270,full,ok,-0.2760,2.4314,-0.0375,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4304,-0.0372,0,0.0022,,,,-0.2761,2.4308,-0.0375
1787424954.334,full,ok,-0.2758,2.4304,-0.0372,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4320,-0.0377,0,0.0033,,,,-0.2761,2.4308,-0.0375
1787424954.403,full,ok,-0.2761,2.4320,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4306,-0.0373,0,0.0027,,,,-0.2758,2.4302,-0.0372
1787424954.494,full,ok,-0.2759,2.4306,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4321,-0.0377,0,0.0030,,,,-0.2759,2.4307,-0.0373
1787424954.551,full,ok,-0.2762,2.4321,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0029,,,,-0.2763,2.4319,-0.0377
1787424954.624,full,ok,-0.2759,2.4307,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4321,-0.0377,0,0.0029,,,,-0.2763,2.4319,-0.0377
1787424954.695,full,ok,-0.2762,2.4321,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0029,,,,-0.2759,2.4309,-0.0373
1787424954.762,full,ok,-0.2759,2.4307,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4321,-0.0377,0,0.0029,,,,-0.2758,2.4309,-0.0373
1787424954.815,full,ok,-0.2762,2.4321,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4307,-0.0373,0,0.0029,,,,-0.2758,2.4309,-0.0373
1787424954.879,full,ok,-0.2759,2.4307,-0.0373,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4300,-0.0371,0,0.0015,,,,-0.2759,2.4310,-0.0373
1787424954.966,full,ok,-0.2757,2.4300,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4297,-0.0371,0,0.0007,,,,-0.2757,2.4304,-0.0372
1787424955.079,full,ok,-0.2757,2.4297,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4295,-0.0370,0,0.0004,,,,-0.2756,2.4299,-0.0371
1787424955.143,full,ok,-0.2756,2.4295,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0002,,,,-0.2756,2.4299,-0.0371
1787424955.208,full,ok,-0.2756,2.4294,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0001,,,,-0.2755,2.4296,-0.0370
1787424955.277,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2755,2.4294,-0.0370
1787424955.361,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4293,-0.0370
1787424955.477,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4293,-0.0370
1787424955.592,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424955.737,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424955.810,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4291,-0.0369
1787424955.861,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424955.929,full,ok,-0.2756,2.4293,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,0,0.0000,,,,-0.2756,2.4292,-0.0369
1787424956.049,full,ok,-0.2756,2.4293,-0.0370,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2760,2.4314,-0.0375,0,0.0044,,,,-0.2756,2.4292,-0.0369
1787424956.119,full,ok,-0.2760,2.4314,-0.0375,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4304,-0.0372,0,0.0022,,,,-0.2756,2.4292,-0.0369
1787424956.175,full,ok,-0.2758,2.4304,-0.0372,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4320,-0.0377,0,0.0033,,,,-0.2763,2.4312,-0.0375
1787424956.256,full,ok,-0.2761,2.4320,-0.0377,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4306,-0.0373,0,0.0027,,,,-0.2763,2.4316,-0.0376
1787424956.368,full,ok,-0.2759,2.4306,-0.0373,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4300,-0.0371,0,0.0014,,,,-0.2759,2.4307,-0.0373
1787424956.440,full,ok,-0.2757,2.4300,-0.0371,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4318,-0.0376,0,0.0037,,,,-0.2759,2.4307,-0.0373
1787424956.498,full,ok,-0.2761,2.4318,-0.0376,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4305,-0.0373,0,0.0025,,,,-0.2756,2.4301,-0.0371
1787424956.578,full,ok,-0.2758,2.4305,-0.0373,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2761,2.4321,-0.0377,0,0.0031,,,,-0.2758,2.4307,-0.0373
1787424956.687,full,ok,-0.2761,2.4321,-0.0377,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4328,-0.0379,0,0.0016,,,,-0.2763,2.4319,-0.0377
1787424956.754,full,ok,-0.2763,2.4328,-0.0379,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4311,-0.0374,0,0.0036,,,,-0.2763,2.4319,-0.0377
1787424956.824,full,ok,-0.2759,2.4311,-0.0374,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4323,-0.0378,0,0.0026,,,,-0.2765,2.4327,-0.0379
1787424956.888,full,ok,-0.2762,2.4323,-0.0378,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2759,2.4308,-0.0374,0,0.0031,,,,-0.2759,2.4314,-0.0374
1787424957.027,full,ok,-0.2759,2.4308,-0.0374,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2762,2.4322,-0.0377,0,0.0028,,,,-0.2758,2.4312,-0.0374
1787424957.065,full,ok,-0.2762,2.4322,-0.0377,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2763,2.4329,-0.0379,0,0.0014,,,,-0.2758,2.4312,-0.0374
1787424957.147,full,ok,-0.2763,2.4329,-0.0379,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4332,-0.0380,0,0.0007,,,,-0.2758,2.4312,-0.0374
1787424957.217,full,ok,-0.2764,2.4332,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4334,-0.0380,0,0.0004,,,,-0.2764,2.4328,-0.0379
1787424957.261,full,ok,-0.2764,2.4334,-0.0380,0,-0.2765,2.4336,-0.0381,-0.2765,2.4336,-0.0381,-0.2764,2.4335,-0.0381,0,0.0002,,,,-0.2765,2.4334,-0.0381
1787424957.325,full,ok,-0.2764,2.4335,-0.0381,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2760,2.4314,-0.0375,0,0.0043,,,,-0.2765,2.4334,-0.0381
1787424957.444,full,ok,-0.2760,2.4314,-0.0375,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2758,2.4303,-0.0372,0,0.0021,,,,-0.2765,2.4335,-0.0381
1787424957.506,full,ok,-0.2758,2.4303,-0.0372,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2757,2.4298,-0.0371,0,0.0011,,,,-0.2759,2.4320,-0.0376
1787424957.575,full,ok,-0.2757,2.4298,-0.0371,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4296,-0.0370,0,0.0005,,,,-0.2755,2.4302,-0.0372
1787424957.644,full,ok,-0.2756,2.4296,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0003,,,,-0.2755,2.4302,-0.0372
1787424957.713,full,ok,-0.2756,2.4294,-0.0370,0,-0.2756,2.4293,-0.0370,-0.2756,2.4293,-0.0370,-0.2756,2.4294,-0.0370,0,0.0001,,,,-0.2755,2.4299,-0.0371
